Customer_ID,Customer_Name,Contact,Business_Type,Location,Total_Purchases,Loyalty_Level
C2364,Neha Agarwal,9668534156,Mechanic,Gujarat,1864336,Gold
C2365,Neha Ghosh,9606725708,Wholesaler,Gujarat,1667129,Gold
C2366,Neha Nair,9139656696,Wholesaler,Uttar Pradesh,481889,Platinum
C2367,Raj Nair,9461048244,Mechanic,Delhi,101055,Silver
C2368,Sanjay Verma,9528541743,Wholesaler,Delhi,839793,Gold
C2369,Sanjay Mehta,9508626355,Mechanic,Delhi,519839,Platinum
C2370,Anjali Nair,9264470904,Wholesaler,Maharashtra,602914,Silver
C2371,Sanjay Bose,9341633466,Mechanic,Gujarat,78388,Silver
C2372,Anjali Bose,9129472921,Mechanic,Gujarat,781003,Gold
C2373,Raj Verma,9943820229,Wholesaler,Tamil Nadu,134918,Gold
C2374,Neha Patil,9880351783,Wholesaler,Maharashtra,1902733,Platinum
C2375,Kiran Patil,9150785344,Wholesaler,Delhi,150165,Silver
C2376,Neha Ghosh,9995161254,Retailer,Delhi,183527,Silver
C2377,Vikram Bose,9498918392,Retailer,West Bengal,1888800,Gold
C2378,Arun Nair,9521440202,Retailer,Uttar Pradesh,995231,Platinum
C2379,Vikram Mehta,9107279392,Mechanic,Maharashtra,1096703,Silver
C2380,Arun Agarwal,9727508026,Wholesaler,Uttar Pradesh,743992,Gold
C2381,Vikram Bose,9796563660,Mechanic,Karnataka,1442453,Silver
C2382,Neha Chopra,9431499439,Retailer,Uttar Pradesh,532127,Silver
C2383,Neha Patil,9392288877,Wholesaler,Gujarat,1841752,Silver
C2384,Priya Patil,9772319744,Mechanic,Tamil Nadu,968812,Platinum
C2385,Vikram Verma,9520195000,Wholesaler,Karnataka,418579,Platinum
C2386,Arun Reddy,9216034706,Mechanic,Karnataka,615145,Platinum
C2387,Sanjay Patil,9487310910,Wholesaler,Tamil Nadu,1712581,Platinum
C2388,Anjali Chopra,9111288514,Retailer,Delhi,1239541,Silver
C2389,Divya Nair,9204570639,Retailer,Gujarat,701581,Platinum
C2390,Divya Chopra,9248743717,Wholesaler,West Bengal,1963241,Gold
C2391,Priya Patil,9937574163,Mechanic,Delhi,511965,Gold
C2392,Neha Patil,9822400260,Retailer,Uttar Pradesh,1338162,Gold
C2393,Vikram Reddy,9936061714,Retailer,Delhi,58438,Gold
C2394,Neha Sharma,9879280202,Retailer,Maharashtra,1920000,Gold
C2395,Arun Reddy,9337478924,Wholesaler,Karnataka,773754,Gold
C2396,Neha Sharma,9459199959,Wholesaler,Karnataka,1050791,Silver
C2397,Raj Nair,9156516594,Mechanic,Gujarat,210007,Platinum
C2398,Neha Reddy,9547803881,Mechanic,Uttar Pradesh,521207,Gold
C2399,Anjali Verma,9523840835,Mechanic,Karnataka,1857384,Gold
C2400,Raj Ghosh,9774713052,Wholesaler,West Bengal,755214,Platinum
C2401,Neha Bose,9502626051,Wholesaler,West Bengal,1960659,Platinum
C2402,Anjali Bose,9503886381,Mechanic,Uttar Pradesh,493918,Silver
C2403,Vikram Reddy,9564678217,Mechanic,West Bengal,1809759,Gold
C2404,Raj Chopra,9998006188,Wholesaler,Tamil Nadu,919685,Gold
C2405,Anjali Verma,9159372225,Mechanic,Uttar Pradesh,1292750,Gold
C2406,Priya Mehta,9991176355,Retailer,Gujarat,1327706,Silver
C2407,Anjali Verma,9486633279,Wholesaler,West Bengal,1719147,Platinum
C2408,Divya Sharma,9131239176,Mechanic,Maharashtra,100950,Silver
C2409,Amit Reddy,9474636206,Wholesaler,Maharashtra,1620161,Silver
C2410,Divya Chopra,9763115406,Retailer,Delhi,1282255,Gold
C2411,Priya Patil,9122355340,Wholesaler,Delhi,905333,Platinum
C2412,Priya Nair,9995959052,Wholesaler,Gujarat,1861095,Gold
C2413,Kiran Ghosh,9649030448,Wholesaler,Uttar Pradesh,704814,Silver
C2414,Divya Ghosh,9487380039,Wholesaler,Delhi,232851,Silver
C2415,Sanjay Nair,9791403675,Retailer,Delhi,215924,Platinum
C2416,Kiran Bose,9500089577,Wholesaler,Maharashtra,175815,Platinum
C2417,Anjali Chopra,9847574901,Wholesaler,Delhi,1946994,Platinum
C2418,Divya Mehta,9591524510,Mechanic,Maharashtra,1455573,Gold
C2419,Neha Ghosh,9559775164,Wholesaler,West Bengal,513725,Silver
C2420,Divya Sharma,9454151280,Mechanic,West Bengal,701936,Platinum
C2421,Divya Verma,9620442843,Retailer,Gujarat,357571,Platinum
C2422,Sanjay Patil,9677486932,Retailer,Tamil Nadu,292399,Platinum
C2423,Neha Verma,9716851538,Retailer,Delhi,1735101,Gold
C2424,Amit Patil,9328449788,Retailer,West Bengal,1739701,Gold
C2425,Amit Nair,9986996619,Mechanic,West Bengal,1659058,Gold
C2426,Priya Reddy,9963746168,Wholesaler,Uttar Pradesh,1350944,Gold
C2427,Raj Mehta,9611419808,Retailer,Gujarat,1285637,Platinum
C2428,Anjali Ghosh,9715183153,Wholesaler,Karnataka,1901871,Silver
C2429,Anjali Chopra,9851130901,Mechanic,Karnataka,1446370,Silver
C2430,Raj Patil,9366985804,Mechanic,Gujarat,1678375,Platinum
C2431,Neha Chopra,9726675977,Mechanic,Maharashtra,663350,Silver
C2432,Anjali Verma,9203315030,Retailer,Tamil Nadu,786906,Gold
C2433,Sanjay Chopra,9746221520,Wholesaler,Uttar Pradesh,428182,Gold
C2434,Divya Patil,9431123442,Wholesaler,Uttar Pradesh,520956,Gold
C2435,Kiran Verma,9623464021,Wholesaler,Gujarat,992779,Platinum
C2436,Arun Patil,9386208471,Mechanic,Karnataka,1133991,Gold
C2437,Amit Chopra,9342399061,Retailer,Tamil Nadu,71750,Gold
C2438,Amit Verma,9595713475,Mechanic,West Bengal,612164,Gold
C2439,Raj Reddy,9263170823,Mechanic,Gujarat,1657353,Silver
C2440,Neha Ghosh,9708758506,Wholesaler,Maharashtra,1560487,Platinum
C2441,Divya Chopra,9737346281,Mechanic,Tamil Nadu,1705117,Platinum
C2442,Anjali Verma,9144739632,Wholesaler,Karnataka,714215,Platinum
C2443,Anjali Chopra,9856925378,Retailer,West Bengal,927322,Silver
C2444,Kiran Chopra,9304756912,Wholesaler,Gujarat,1427479,Gold
C2445,Arun Nair,9449617265,Retailer,Uttar Pradesh,774350,Platinum
C2446,Anjali Bose,9263644889,Wholesaler,Delhi,94459,Platinum
C2447,Priya Ghosh,9188743761,Mechanic,Uttar Pradesh,358558,Gold
C2448,Raj Mehta,9845075997,Mechanic,Uttar Pradesh,802617,Gold
C2449,Vikram Ghosh,9949051508,Retailer,West Bengal,1481285,Silver
C2450,Neha Sharma,9923537538,Retailer,Karnataka,1649937,Platinum
C2451,Priya Patil,9933270082,Retailer,Gujarat,1547303,Platinum
C2452,Divya Ghosh,9708297715,Wholesaler,Karnataka,1271548,Platinum
C2453,Raj Chopra,9885900650,Wholesaler,Delhi,413081,Silver
C2454,Divya Sharma,9516187003,Retailer,Uttar Pradesh,335343,Platinum
C2455,Amit Bose,9967612700,Mechanic,West Bengal,1939534,Platinum
C2456,Arun Bose,9119627014,Wholesaler,Tamil Nadu,344416,Platinum
C2457,Neha Reddy,9736181043,Wholesaler,Tamil Nadu,1591112,Silver
C2458,Divya Mehta,9233948695,Wholesaler,West Bengal,1340744,Platinum
C2459,Anjali Verma,9128890699,Retailer,Tamil Nadu,1995225,Platinum
C2460,Anjali Agarwal,9248268206,Retailer,Uttar Pradesh,638245,Silver
C2461,Kiran Agarwal,9589163527,Retailer,Gujarat,574293,Platinum
C2462,Vikram Verma,9553749634,Retailer,West Bengal,1403946,Gold
C2463,Amit Agarwal,9939371598,Retailer,West Bengal,1200867,Silver
C2464,Kiran Bose,9392046966,Mechanic,Karnataka,342352,Gold
C2465,Neha Mehta,9633746283,Mechanic,Maharashtra,1777039,Gold
C2466,Arun Sharma,9176500135,Retailer,Karnataka,168480,Platinum
C2467,Anjali Verma,9920569550,Wholesaler,Tamil Nadu,1697104,Platinum
C2468,Vikram Chopra,9926019022,Retailer,Maharashtra,956084,Platinum
C2469,Vikram Verma,9431229515,Mechanic,West Bengal,61452,Silver
C2470,Kiran Nair,9301103118,Mechanic,Tamil Nadu,935710,Silver
C2471,Raj Nair,9369685690,Wholesaler,Delhi,587846,Silver
C2472,Anjali Mehta,9825394541,Mechanic,Tamil Nadu,978512,Gold
C2473,Raj Patil,9800418190,Retailer,Maharashtra,1402656,Silver
C2474,Arun Agarwal,9344682059,Wholesaler,Maharashtra,1689020,Silver
C2475,Divya Bose,9280750395,Retailer,West Bengal,1786251,Platinum
C2476,Anjali Sharma,9186607697,Retailer,Gujarat,95610,Gold
C2477,Sanjay Chopra,9208137337,Wholesaler,Delhi,712955,Silver
C2478,Arun Reddy,9179746527,Retailer,West Bengal,783733,Platinum
C2479,Neha Bose,9973389441,Mechanic,Delhi,1293498,Platinum
C2480,Anjali Verma,9778976147,Retailer,Delhi,422481,Silver
C2481,Raj Ghosh,9723722911,Wholesaler,West Bengal,320929,Gold
C2482,Sanjay Reddy,9152808869,Wholesaler,Uttar Pradesh,682203,Gold
C2483,Neha Nair,9240412690,Wholesaler,Tamil Nadu,645676,Silver
C2484,Raj Nair,9569069556,Retailer,Karnataka,322278,Silver
C2485,Kiran Verma,9795822155,Wholesaler,Delhi,1631678,Silver
C2486,Sanjay Verma,9547247055,Wholesaler,Uttar Pradesh,389720,Gold
C2487,Anjali Verma,9918099252,Retailer,Maharashtra,466903,Gold
C2488,Amit Bose,9823422636,Mechanic,West Bengal,1365249,Platinum
C2489,Neha Nair,9243514537,Retailer,Gujarat,1397407,Platinum
C2490,Neha Mehta,9351850371,Wholesaler,Uttar Pradesh,681101,Gold
C2491,Anjali Bose,9620723396,Wholesaler,Tamil Nadu,1740134,Platinum
C2492,Sanjay Bose,9583203082,Retailer,Uttar Pradesh,510276,Gold
C2493,Arun Reddy,9306315648,Mechanic,Delhi,164012,Platinum
C2494,Kiran Patil,9779036578,Wholesaler,Gujarat,1793930,Silver
C2495,Divya Nair,9692936779,Wholesaler,Uttar Pradesh,900059,Gold
C2496,Amit Verma,9217109788,Wholesaler,Tamil Nadu,1213197,Platinum
C2497,Neha Mehta,9940512592,Retailer,Uttar Pradesh,1836748,Silver
C2498,Vikram Nair,9335372360,Wholesaler,West Bengal,845251,Platinum
C2499,Neha Sharma,9947040954,Mechanic,Gujarat,661531,Platinum
C2500,Neha Chopra,9367714443,Wholesaler,Maharashtra,1274861,Silver
C2501,Divya Ghosh,9107984372,Wholesaler,Delhi,112793,Silver
C2502,Anjali Reddy,9757206730,Mechanic,Delhi,1068829,Gold
C2503,Anjali Nair,9676858543,Wholesaler,Gujarat,211987,Platinum
C2504,Anjali Agarwal,9361313037,Retailer,Tamil Nadu,821502,Silver
C2505,Vikram Nair,9204946204,Retailer,West Bengal,372259,Platinum
C2506,Arun Mehta,9382580966,Retailer,Uttar Pradesh,1492344,Silver
C2507,Anjali Agarwal,9497278832,Mechanic,Uttar Pradesh,1964726,Gold
C2508,Sanjay Patil,9274462238,Wholesaler,Karnataka,1732950,Silver
C2509,Divya Mehta,9368317943,Retailer,Delhi,147139,Platinum
C2510,Sanjay Mehta,9626958817,Mechanic,Uttar Pradesh,932280,Platinum
C2511,Raj Agarwal,9673390129,Wholesaler,Maharashtra,1620263,Gold
C2512,Anjali Mehta,9924909949,Mechanic,Delhi,1551641,Gold
C2513,Kiran Reddy,9953965115,Retailer,Delhi,65155,Silver
C2514,Anjali Sharma,9114026080,Retailer,Karnataka,1752956,Silver
C2515,Amit Nair,9322570735,Retailer,Karnataka,1960821,Platinum
C2516,Divya Agarwal,9431451961,Mechanic,West Bengal,1590771,Silver
C2517,Priya Bose,9514332198,Mechanic,Uttar Pradesh,1991072,Gold
C2518,Priya Nair,9332859955,Retailer,Uttar Pradesh,654500,Silver
C2519,Anjali Sharma,9959211979,Mechanic,Delhi,1370505,Gold
C2520,Amit Mehta,9310546741,Retailer,Delhi,1512573,Platinum
C2521,Amit Verma,9892213761,Retailer,Tamil Nadu,798154,Silver
C2522,Anjali Chopra,9293995416,Wholesaler,Tamil Nadu,1634834,Gold
C2523,Vikram Ghosh,9652948547,Mechanic,Uttar Pradesh,1691664,Silver
C2524,Kiran Verma,9575640646,Retailer,Gujarat,568033,Gold
C2525,Vikram Nair,9383756886,Retailer,Gujarat,153297,Gold
C2526,Kiran Agarwal,9779758042,Mechanic,Maharashtra,1172919,Gold
C2527,Anjali Nair,9264722515,Wholesaler,Uttar Pradesh,997823,Silver
C2528,Raj Ghosh,9962345373,Wholesaler,Uttar Pradesh,250835,Gold
C2529,Priya Patil,9491273962,Retailer,Uttar Pradesh,1649071,Silver
C2530,Neha Patil,9547585054,Mechanic,Maharashtra,997794,Gold
C2531,Priya Mehta,9443479550,Wholesaler,Tamil Nadu,278819,Gold
C2532,Priya Verma,9533159691,Mechanic,Gujarat,1841145,Silver
C2533,Anjali Reddy,9693202213,Mechanic,Uttar Pradesh,573824,Silver
C2534,Neha Sharma,9521643409,Retailer,Maharashtra,59136,Silver
C2535,Raj Agarwal,9544455556,Wholesaler,Delhi,1889988,Platinum
C2536,Raj Chopra,9916486451,Retailer,Gujarat,1319382,Platinum
C2537,Vikram Agarwal,9670667926,Wholesaler,Karnataka,1538136,Platinum
C2538,Kiran Reddy,9136584975,Wholesaler,Gujarat,1097750,Gold
C2539,Sanjay Nair,9903071288,Wholesaler,Delhi,1996906,Gold
C2540,Kiran Ghosh,9806948760,Wholesaler,Tamil Nadu,176356,Gold
C2541,Amit Reddy,9458267386,Wholesaler,West Bengal,416114,Silver
C2542,Amit Verma,9694636068,Mechanic,West Bengal,1983143,Platinum
C2543,Divya Mehta,9143739680,Retailer,Tamil Nadu,237871,Gold
C2544,Divya Patil,9133688058,Mechanic,Delhi,566566,Silver
C2545,Anjali Ghosh,9153279756,Wholesaler,Maharashtra,625395,Platinum
C2546,Amit Patil,9868293858,Retailer,Gujarat,1819200,Platinum
C2547,Anjali Chopra,9486876554,Wholesaler,Gujarat,969900,Silver
C2548,Anjali Chopra,9697177543,Retailer,Maharashtra,160402,Gold
C2549,Raj Bose,9718226257,Mechanic,West Bengal,183162,Platinum
C2550,Neha Nair,9806086100,Retailer,Uttar Pradesh,364119,Gold
C2551,Amit Verma,9475459194,Retailer,Uttar Pradesh,396593,Gold
C2552,Anjali Agarwal,9851137929,Retailer,Tamil Nadu,663752,Gold
C2553,Divya Chopra,9909239162,Retailer,Uttar Pradesh,742301,Gold
C2554,Kiran Chopra,9331090999,Retailer,Tamil Nadu,583539,Gold
C2555,Anjali Chopra,9684626362,Wholesaler,Uttar Pradesh,1130702,Gold
C2556,Sanjay Mehta,9224381497,Retailer,Karnataka,745087,Gold
C2557,Anjali Verma,9451786051,Retailer,West Bengal,391165,Silver
C2558,Sanjay Mehta,9603713290,Mechanic,Tamil Nadu,1326831,Gold
C2559,Divya Agarwal,9993539161,Retailer,Karnataka,1992150,Gold
C2560,Divya Chopra,9499933750,Mechanic,Maharashtra,845977,Platinum
C2561,Neha Sharma,9157055146,Wholesaler,West Bengal,1650139,Platinum
C2562,Kiran Chopra,9199353015,Retailer,West Bengal,1832838,Gold
C2563,Raj Ghosh,9437123440,Mechanic,Tamil Nadu,1238603,Platinum
C2564,Raj Ghosh,9389436580,Mechanic,Tamil Nadu,1035366,Silver
C2565,Anjali Chopra,9337158950,Wholesaler,Delhi,1541402,Silver
C2566,Sanjay Ghosh,9835080997,Retailer,Uttar Pradesh,1484291,Silver
C2567,Vikram Patil,9683577002,Retailer,Maharashtra,1789276,Platinum
C2568,Sanjay Ghosh,9839031529,Mechanic,Maharashtra,164379,Silver
C2569,Neha Reddy,9901371495,Retailer,Gujarat,1800470,Silver
C2570,Priya Sharma,9964098703,Mechanic,Karnataka,1071748,Platinum
C2571,Neha Bose,9457578726,Retailer,Karnataka,622990,Gold
C2572,Raj Ghosh,9587539636,Mechanic,Delhi,1281339,Gold
C2573,Vikram Reddy,9680310276,Retailer,Gujarat,775065,Gold
C2574,Priya Chopra,9214391420,Wholesaler,Maharashtra,162070,Platinum
C2575,Vikram Mehta,9701099512,Retailer,Uttar Pradesh,190082,Gold
C2576,Amit Patil,9782583562,Retailer,Uttar Pradesh,1366793,Silver
C2577,Amit Nair,9152960636,Wholesaler,Uttar Pradesh,1946602,Gold
C2578,Vikram Nair,9616346974,Retailer,Uttar Pradesh,140630,Silver
C2579,Arun Chopra,9587580026,Wholesaler,Karnataka,169158,Gold
C2580,Amit Chopra,9766788186,Retailer,Maharashtra,270465,Gold
C2581,Anjali Chopra,9864959337,Mechanic,Uttar Pradesh,1315559,Gold
C2582,Vikram Verma,9959220490,Mechanic,Maharashtra,926886,Platinum
C2583,Anjali Verma,9393925659,Retailer,Gujarat,662395,Gold
C2584,Amit Patil,9764885790,Retailer,Karnataka,1095027,Silver
C2585,Kiran Nair,9877377231,Retailer,Tamil Nadu,647432,Silver
C2586,Vikram Verma,9214489845,Mechanic,Tamil Nadu,1374128,Gold
C2587,Kiran Sharma,9958033147,Retailer,Gujarat,1121268,Platinum
C2588,Neha Nair,9402845278,Mechanic,Karnataka,863801,Gold
C2589,Priya Bose,9669624069,Wholesaler,Delhi,946102,Gold
C2590,Vikram Chopra,9657934972,Mechanic,West Bengal,1873155,Silver
C2591,Divya Mehta,9966477926,Mechanic,Gujarat,229580,Platinum
C2592,Vikram Verma,9222899426,Wholesaler,Maharashtra,1244430,Silver
C2593,Sanjay Bose,9473182239,Mechanic,Gujarat,841558,Platinum
C2594,Raj Ghosh,9819091225,Retailer,West Bengal,769965,Gold
C2595,Arun Agarwal,9913566332,Retailer,Gujarat,754955,Silver
C2596,Divya Patil,9781398602,Mechanic,Karnataka,840136,Gold
C2597,Priya Bose,9945150641,Retailer,Maharashtra,527036,Gold
C2598,Neha Mehta,9222568272,Mechanic,West Bengal,1272125,Silver
C2599,Priya Reddy,9416713574,Retailer,Uttar Pradesh,1061748,Gold
C2600,Raj Sharma,9391091275,Retailer,Tamil Nadu,854372,Platinum
C2601,Neha Bose,9559224194,Mechanic,Delhi,861105,Gold
C2602,Priya Verma,9536307341,Retailer,Gujarat,781949,Platinum
C2603,Sanjay Nair,9199489439,Mechanic,Gujarat,1181540,Gold
C2604,Amit Mehta,9740618021,Retailer,West Bengal,915511,Platinum
C2605,Anjali Agarwal,9806325131,Retailer,Delhi,1631523,Silver
C2606,Arun Mehta,9737711570,Wholesaler,Gujarat,451761,Gold
C2607,Divya Reddy,9466280263,Wholesaler,Tamil Nadu,623511,Silver
C2608,Kiran Verma,9371159411,Mechanic,West Bengal,1370287,Silver
C2609,Anjali Ghosh,9218671783,Wholesaler,Karnataka,903043,Platinum
C2610,Kiran Chopra,9587633504,Mechanic,Maharashtra,1894445,Gold
C2611,Raj Agarwal,9200076188,Wholesaler,Tamil Nadu,976719,Silver
C2612,Sanjay Bose,9138153905,Retailer,Delhi,1206892,Gold
C2613,Anjali Patil,9104003860,Mechanic,Delhi,1130644,Platinum
C2614,Vikram Verma,9997178673,Mechanic,Tamil Nadu,1222445,Silver
C2615,Vikram Nair,9536661746,Retailer,Uttar Pradesh,1938715,Platinum
C2616,Vikram Sharma,9490242683,Mechanic,Karnataka,399350,Silver
C2617,Kiran Chopra,9545630724,Mechanic,Gujarat,374890,Platinum
C2618,Sanjay Verma,9251936712,Wholesaler,Karnataka,765252,Gold
C2619,Anjali Verma,9524707465,Mechanic,Gujarat,1996316,Silver
C2620,Sanjay Ghosh,9519713440,Retailer,Gujarat,1234110,Silver
C2621,Raj Sharma,9559771889,Wholesaler,Delhi,152025,Gold
C2622,Vikram Patil,9675878942,Wholesaler,Gujarat,1363827,Silver
C2623,Amit Ghosh,9694084973,Retailer,Tamil Nadu,726446,Platinum
C2624,Sanjay Verma,9488732850,Retailer,Uttar Pradesh,789855,Silver
C2625,Arun Patil,9411916090,Wholesaler,Gujarat,1543990,Silver
C2626,Divya Patil,9941567549,Mechanic,Tamil Nadu,1476156,Silver
C2627,Sanjay Agarwal,9436835405,Wholesaler,Maharashtra,1247731,Platinum
C2628,Amit Ghosh,9816236214,Retailer,Delhi,1811881,Gold
C2629,Raj Chopra,,Wholesaler,Karnataka,775611,
C2630,Amit Reddy,9352269129,Retailer,West Bengal,98723,Platinum
C2631,Arun Chopra,9934594995,Wholesaler,Karnataka,1401934,Silver
C2632,Amit Verma,9780528378,Mechanic,Karnataka,454385,Silver
C2633,Raj Reddy,9835491890,Wholesaler,Uttar Pradesh,1478132,Gold
C2634,Raj Agarwal,9528471125,Wholesaler,West Bengal,1153047,Silver
C2635,Sanjay Ghosh,9336042775,Retailer,Uttar Pradesh,657043,Platinum
C2636,Vikram Sharma,9634321195,Retailer,Delhi,1231498,Silver
C2637,Amit Chopra,9961863036,Retailer,Gujarat,890348,Silver
C2638,Raj Reddy,9632878092,Wholesaler,Maharashtra,1150830,Gold
C2639,Kiran Nair,9556940926,Mechanic,Karnataka,250257,Platinum
C2640,Priya Verma,9565531046,Retailer,Uttar Pradesh,1187240,Platinum
C2641,Anjali Bose,9487166824,Retailer,Gujarat,1314101,Gold
C2642,Vikram Nair,9749066725,Wholesaler,Karnataka,85074,Platinum
C2643,Divya Verma,9766492600,Retailer,Delhi,750668,Platinum
C2644,Anjali Nair,9478166802,Mechanic,Delhi,640317,Silver
C2645,Sanjay Ghosh,9763877104,Mechanic,Tamil Nadu,1159225,Gold
C2646,Raj Nair,9743736896,Retailer,Delhi,108474,Gold
C2647,Neha Bose,9148908917,Retailer,Delhi,1710484,Silver
C2648,Raj Sharma,9281123094,Wholesaler,Karnataka,286309,Gold
C2649,Anjali Mehta,9811575693,Mechanic,Maharashtra,1504415,Gold
C2650,Kiran Verma,9345493039,Mechanic,Uttar Pradesh,1651224,Silver
C2651,Anjali Bose,9395850222,Retailer,Karnataka,60292,Silver
C2652,Priya Verma,9402336501,Wholesaler,Uttar Pradesh,586495,Platinum
C2653,Vikram Ghosh,9930963498,Mechanic,Gujarat,1561368,Platinum
C2654,Amit Verma,9956340519,Mechanic,Uttar Pradesh,936512,Silver
C2655,Amit Chopra,9242567037,Wholesaler,Delhi,1034907,Gold
C2656,Divya Ghosh,9350173054,Wholesaler,Tamil Nadu,1265150,Silver
C2657,Arun Agarwal,9961257912,Mechanic,Maharashtra,606073,Silver
C2658,Kiran Ghosh,9702418804,Mechanic,Tamil Nadu,118867,Silver
C2659,Arun Chopra,9209824788,Wholesaler,West Bengal,1147937,Platinum
C2660,Anjali Nair,9996302993,Mechanic,Tamil Nadu,82209,Silver
C2661,Divya Mehta,9559432165,Retailer,Tamil Nadu,814969,Gold
C2662,Priya Verma,9294353094,Retailer,Gujarat,1909498,Silver
C2663,Arun Patil,9298158073,Wholesaler,Delhi,1800368,Silver
C2664,Kiran Bose,9509307788,Wholesaler,Gujarat,1805817,Silver
C2665,Sanjay Mehta,9560679073,Wholesaler,Delhi,1046221,Platinum
C2666,Vikram Bose,9389242261,Retailer,Gujarat,833618,Gold
C2667,Kiran Mehta,9648007994,Mechanic,Delhi,549642,Gold
C2668,Priya Agarwal,9432564766,Retailer,Uttar Pradesh,1110837,Platinum
C2669,Kiran Agarwal,9759173616,Mechanic,Delhi,1094816,Platinum
C2670,Neha Agarwal,9793879782,Retailer,Delhi,1588763,Platinum
C2671,Amit Bose,9215660609,Mechanic,Tamil Nadu,343712,Gold
C2672,Priya Verma,9665317025,Retailer,West Bengal,775666,Gold
C2673,Priya Verma,9795923672,Wholesaler,Delhi,1659832,Silver
C2674,Kiran Verma,9520992442,Retailer,West Bengal,1282561,Gold
C2675,Vikram Reddy,9203824447,Mechanic,West Bengal,177678,Platinum
C2676,Arun Sharma,9435064683,Retailer,Karnataka,124875,Gold
C2677,Divya Nair,9513312459,Retailer,Karnataka,1392562,Gold
C2678,Arun Agarwal,9271982553,Retailer,Maharashtra,228181,Gold
C2679,Priya Mehta,9689126757,Wholesaler,Uttar Pradesh,1482351,Gold
C2680,Vikram Mehta,9654830431,Retailer,Gujarat,1321050,Silver
C2681,Raj Chopra,9350930177,Wholesaler,Karnataka,102266,Platinum
C2682,Divya Chopra,9533680325,Wholesaler,Delhi,946806,Gold
C2683,Vikram Verma,9333993428,Retailer,West Bengal,1330652,Platinum
C2684,Divya Nair,9864858198,Retailer,Gujarat,571484,Platinum
C2685,Sanjay Reddy,9459866314,Retailer,Maharashtra,761206,Gold
C2686,Anjali Patil,9677132430,Mechanic,Karnataka,229117,Silver
C2687,Priya Agarwal,9164214841,Retailer,Tamil Nadu,1254897,Silver
C2688,Arun Agarwal,9807817893,Wholesaler,Uttar Pradesh,1783826,Silver
C2689,Priya Chopra,9501632588,Retailer,Gujarat,1339119,Gold
C2690,Divya Patil,9907310805,Mechanic,Maharashtra,1928339,Gold
C2691,Kiran Nair,9321873924,Retailer,Delhi,1547703,Gold
C2692,Divya Ghosh,9315568630,Mechanic,Gujarat,1091140,Gold
C2693,Arun Sharma,9193095955,Mechanic,West Bengal,1496976,Gold
C2694,Divya Chopra,9806802024,Retailer,Delhi,480280,Platinum
C2695,Raj Reddy,9487371030,Wholesaler,Delhi,533184,Platinum
C2696,Neha Chopra,9188116244,Mechanic,Gujarat,1283137,Gold
C2697,Vikram Agarwal,9776401766,Retailer,Tamil Nadu,851798,Silver
C2698,Raj Reddy,9314384562,Retailer,Tamil Nadu,1327146,Platinum
C2699,Amit Ghosh,9182927804,Wholesaler,Gujarat,634533,Gold
C2700,Kiran Verma,9827520657,Mechanic,Gujarat,354591,Gold
C2701,Amit Sharma,9311499878,Mechanic,Gujarat,1238807,Platinum
C2702,Priya Nair,9470986300,Retailer,Uttar Pradesh,970516,Platinum
C2703,Sanjay Mehta,9562754164,Retailer,Uttar Pradesh,1903744,Gold
C2704,Kiran Bose,9222065844,Wholesaler,West Bengal,1430665,Silver
C2705,Vikram Reddy,9975346728,Wholesaler,Karnataka,1383725,Gold
C2706,Vikram Chopra,9217333259,Mechanic,Delhi,1527403,Platinum
C2707,Vikram Ghosh,9577037483,Mechanic,Gujarat,493250,Platinum
C2708,Divya Verma,9105174941,Retailer,Uttar Pradesh,1130730,Gold
